*  HI b-b recombination spectrum arising from HeI recombination (cont. opacity)
      126.605  3.47998e-29
      126.877  3.44333e-29
      127.149  3.40219e-29
      127.422  3.34861e-29
      127.695  3.28839e-29
      127.969  3.22305e-29
      128.244  3.14957e-29
      128.519  3.06474e-29
      128.795  2.98225e-29
      129.071  2.88666e-29
      129.348  2.78735e-29
      129.626  2.68104e-29
      129.904  2.57585e-29
      130.183  2.46674e-29
      130.462  2.35251e-29
      130.742  2.23372e-29
      131.022  2.12216e-29
      131.303  2.00972e-29
      131.585  1.89249e-29
      131.868  1.79003e-29
      132.150  1.69429e-29
      132.434  1.60067e-29
      132.718  1.50816e-29
      133.003  1.43405e-29
      133.288  1.36251e-29
      133.574  1.30740e-29
      133.861  1.25440e-29
      134.148  1.21630e-29
      134.436  1.19408e-29
      134.724  1.18579e-29
      135.013  1.17043e-29
      135.303  1.17206e-29
      135.593  1.18275e-29
      135.884  1.19814e-29
      136.176  1.20857e-29
      136.468  1.23975e-29
      136.761  1.28234e-29
      137.054  1.31264e-29
      137.348  1.33547e-29
      137.643  1.38625e-29
      137.938  1.42375e-29
      138.234  1.46592e-29
      138.531  1.50215e-29
      138.828  1.54746e-29
      139.126  1.59656e-29
      139.425  1.63825e-29
      139.724  1.68309e-29
      140.024  1.73431e-29
      140.324  1.77649e-29
      140.625  1.82191e-29
      140.927  1.85674e-29
      141.229  1.90519e-29
      141.532  1.96126e-29
      141.836  2.01514e-29
      142.140  2.05519e-29
      142.445  2.09391e-29
      142.751  2.15009e-29
      143.057  2.18915e-29
      143.364  2.23137e-29
      143.672  2.27590e-29
      143.980  2.31587e-29
      144.289  2.37012e-29
      144.598  2.40340e-29
      144.909  2.42775e-29
      145.220  2.47030e-29
      145.531  2.50341e-29
      145.843  2.53685e-29
      146.156  2.55256e-29
      146.470  2.57961e-29
      146.784  2.61519e-29
      147.099  2.63364e-29
      147.415  2.63472e-29
      147.731  2.66116e-29
      148.048  2.66154e-29
      148.366  2.66972e-29
      148.684  2.66410e-29
      149.003  2.65930e-29
      149.323  2.65383e-29
      149.643  2.65628e-29
      149.964  2.63910e-29
      150.286  2.61230e-29
      150.608  2.58946e-29
      150.932  2.56334e-29
      151.255  2.53761e-29
      151.580  2.49674e-29
      151.905  2.46001e-29
      152.231  2.43206e-29
      152.558  2.39832e-29
      152.885  2.35141e-29
      153.213  2.30259e-29
      153.542  2.26752e-29
      153.871  2.22941e-29
      154.201  2.18837e-29
      154.532  2.14699e-29
      154.864  2.11431e-29
      155.196  2.09173e-29
      155.529  2.06656e-29
      155.863  2.04698e-29
      156.197  2.02352e-29
      156.532  2.01304e-29
      156.868  2.00884e-29
      157.205  2.00576e-29
      157.542  2.00325e-29
      157.880  2.01045e-29
      158.219  2.02465e-29
      158.558  2.04636e-29
      158.899  2.06057e-29
      159.240  2.07093e-29
      159.581  2.09321e-29
      159.924  2.11300e-29
      160.267  2.13343e-29
      160.611  2.15434e-29
      160.955  2.17401e-29
      161.301  2.18602e-29
      161.647  2.20020e-29
      161.994  2.21458e-29
      162.341  2.22406e-29
      162.689  2.23289e-29
      163.038  2.23773e-29
      163.388  2.23721e-29
      163.739  2.22818e-29
      164.090  2.22420e-29
      164.442  2.21473e-29
      164.795  2.20140e-29
      165.149  2.18683e-29
      165.503  2.16892e-29
      165.858  2.14528e-29
      166.214  2.12059e-29
      166.571  2.09780e-29
      166.928  2.06902e-29
      167.286  2.04033e-29
      167.645  2.01216e-29
      168.005  1.98207e-29
      168.365  1.94869e-29
      168.726  1.91826e-29
      169.088  1.89017e-29
      169.451  1.85934e-29
      169.815  1.83071e-29
      170.179  1.80392e-29
      170.544  1.77435e-29
      170.910  1.74760e-29
      171.277  1.72348e-29
      171.644  1.69884e-29
      172.013  1.67374e-29
      172.382  1.64815e-29
      172.752  1.62458e-29
      173.122  1.59892e-29
      173.494  1.57131e-29
      173.866  1.54472e-29
      174.239  1.51697e-29
      174.613  1.48683e-29
      174.988  1.45539e-29
      175.363  1.42484e-29
      175.739  1.38932e-29
      176.116  1.35342e-29
      176.494  1.31736e-29
      176.873  1.27785e-29
      177.252  1.23751e-29
      177.633  1.19725e-29
      178.014  1.15666e-29
      178.396  1.11503e-29
      178.779  1.07446e-29
      179.162  1.03325e-29
      179.547  9.92139e-30
      179.932  9.53928e-30
      180.318  9.15357e-30
      180.705  8.77329e-30
      181.093  8.42259e-30
      181.481  8.06008e-30
      181.870  7.70246e-30
      182.261  7.38846e-30
      182.652  7.05245e-30
      183.044  6.73083e-30
      183.436  6.42816e-30
      183.830  6.12247e-30
      184.224  5.83117e-30
      184.620  5.58101e-30
      185.016  5.31828e-30
      185.413  5.08136e-30
      185.811  4.87642e-30
      186.209  4.68993e-30
      186.609  4.49942e-30
      187.009  4.36524e-30
      187.410  4.26281e-30
      187.812  4.14972e-30
      188.216  4.08393e-30
      188.619  4.05296e-30
      189.024  4.01774e-30
      189.430  4.01153e-30
      189.836  4.05435e-30
      190.243  4.12066e-30
      190.652  4.19815e-30
      191.061  4.29813e-30
      191.471  4.41904e-30
      191.881  4.55210e-30
      192.293  4.73322e-30
      192.706  4.91145e-30
      193.119  5.13400e-30
      193.534  5.38020e-30
      193.949  5.61068e-30
      194.365  5.86364e-30
      194.782  6.14180e-30
      195.200  6.44077e-30
      195.619  6.74516e-30
      196.038  7.05253e-30
      196.459  7.40028e-30
      196.881  7.79094e-30
      197.303  8.13483e-30
      197.726  8.50646e-30
      198.151  8.92344e-30
      198.576  9.35515e-30
      199.002  9.78715e-30
      199.429  1.02566e-29
      199.857  1.07530e-29
      200.285  1.12582e-29
      200.715  1.17723e-29
      201.146  1.23343e-29
      201.577  1.29092e-29
      202.010  1.35095e-29
      202.443  1.41495e-29
      202.878  1.47685e-29
      203.313  1.54572e-29
      203.749  1.61997e-29
      204.186  1.69297e-29
      204.625  1.76821e-29
      205.064  1.85014e-29
      205.504  1.93390e-29
      205.944  2.01991e-29
      206.386  2.11010e-29
      206.829  2.20681e-29
      207.273  2.30650e-29
      207.718  2.40850e-29
      208.163  2.51375e-29
      208.610  2.62496e-29
      209.058  2.73967e-29
      209.506  2.85945e-29
      209.956  2.98173e-29
      210.406  3.11025e-29
      210.858  3.24588e-29
      211.310  3.38408e-29
      211.764  3.52475e-29
      212.218  3.67367e-29
      212.673  3.82717e-29
      213.129  3.98751e-29
      213.587  4.15052e-29
      214.045  4.32179e-29
      214.504  4.50030e-29
      214.965  4.68404e-29
      215.426  4.87215e-29
      215.888  5.06876e-29
      216.351  5.27091e-29
      216.815  5.48004e-29
      217.281  5.69665e-29
      217.747  5.90555e-29
      218.214  6.09846e-29
      218.682  6.34219e-29
      219.151  6.58713e-29
      219.622  6.83766e-29
      220.093  7.09566e-29
      220.565  7.36355e-29
      221.038  7.63730e-29
      221.513  7.91834e-29
      221.988  8.20710e-29
      222.464  8.50648e-29
      222.942  8.81403e-29
      223.420  9.12834e-29
      223.899  9.44850e-29
      224.380  9.77850e-29
      224.861  1.01176e-28
      225.344  1.04631e-28
      225.827  1.08143e-28
      226.311  1.11753e-28
      226.797  1.15470e-28
      227.284  1.19217e-28
      227.771  1.23037e-28
      228.260  1.26925e-28
      228.750  1.30863e-28
      229.241  1.34875e-28
      229.733  1.38930e-28
      230.225  1.43031e-28
      230.719  1.47184e-28
      231.215  1.51371e-28
      231.711  1.55593e-28
      232.208  1.59791e-28
      232.706  1.64049e-28
      233.205  1.68303e-28
      233.706  1.72546e-28
      234.207  1.76761e-28
      234.710  1.80951e-28
      235.213  1.85088e-28
      235.718  1.89177e-28
      236.224  1.93182e-28
      236.730  1.97096e-28
      237.238  2.00895e-28
      237.747  2.04561e-28
      238.257  2.08098e-28
      238.769  2.11474e-28
      239.281  2.14633e-28
      239.794  2.17570e-28
      240.309  2.20307e-28
      240.825  2.22759e-28
      241.341  2.24934e-28
      241.859  2.26787e-28
      242.378  2.28328e-28
      242.898  2.29505e-28
      243.419  2.30289e-28
      243.941  2.30642e-28
      244.465  2.30569e-28
      244.990  2.30033e-28
      245.515  2.28994e-28
      246.042  2.27437e-28
      246.570  2.25362e-28
      247.099  2.22746e-28
      247.629  2.19553e-28
      248.160  2.15778e-28
      248.693  2.11421e-28
      249.226  2.06474e-28
      249.761  2.00958e-28
      250.297  1.94850e-28
      250.834  1.88199e-28
      251.372  1.81020e-28
      251.912  1.73339e-28
      252.452  1.65177e-28
      252.994  1.56589e-28
      253.536  1.47652e-28
      254.081  1.38412e-28
      254.626  1.28953e-28
      255.172  1.19363e-28
      255.720  1.09690e-28
      256.268  1.00056e-28
      256.818  9.05357e-29
      257.369  8.12435e-29
      257.921  7.22541e-29
      258.475  6.36397e-29
      259.029  5.55283e-29
      259.585  4.79738e-29
      260.142  4.10083e-29
      260.700  3.46995e-29
      261.260  2.90888e-29
      261.820  2.41675e-29
      262.382  1.99132e-29
      262.945  1.63241e-29
      263.509  1.33689e-29
      264.075  1.10098e-29
      264.641  9.15059e-30
      265.209  7.74370e-30
      265.778  6.73492e-30
      266.348  6.05709e-30
      266.920  5.63003e-30
      267.492  5.38519e-30
      268.066  5.32298e-30
      268.642  5.39460e-30
      269.218  5.54151e-30
      269.796  5.74883e-30
      270.374  5.99230e-30
      270.954  6.31953e-30
      271.536  6.61869e-30
      272.118  6.96843e-30
      272.702  7.32198e-30
      273.287  7.72393e-30
      273.874  8.12233e-30
      274.461  8.54797e-30
      275.050  8.99182e-30
      275.640  9.45393e-30
      276.232  9.97001e-30
      276.825  1.04765e-29
      277.418  1.09711e-29
      278.014  1.15555e-29
      278.610  1.21339e-29
      279.208  1.27467e-29
      279.807  1.33987e-29
      280.407  1.40344e-29
      281.009  1.47384e-29
      281.612  1.54750e-29
      282.216  1.62276e-29
      282.822  1.70341e-29
      283.429  1.78438e-29
      284.037  1.86682e-29
      284.646  1.95639e-29
      285.257  2.04965e-29
      285.869  2.14461e-29
      286.482  2.24745e-29
      287.097  2.34935e-29
      287.713  2.45609e-29
      288.330  2.56857e-29
      288.949  2.68742e-29
      289.569  2.81114e-29
      290.190  2.94345e-29
      290.813  3.06973e-29
      291.437  3.20088e-29
      292.062  3.34767e-29
      292.689  3.50142e-29
      293.317  3.64935e-29
      293.946  3.81563e-29
      294.577  3.97708e-29
      295.209  4.13928e-29
      295.842  4.32864e-29
      296.477  4.51351e-29
      297.113  4.70361e-29
      297.751  4.91834e-29
      298.390  5.11042e-29
      299.030  5.32051e-29
      299.671  5.54317e-29
      300.314  5.78025e-29
      300.959  6.01781e-29
      301.604  6.26777e-29
      302.252  6.51956e-29
      302.900  6.76867e-29
      303.550  7.04577e-29
      304.201  7.32434e-29
      304.854  7.60260e-29
      305.508  7.91479e-29
      306.164  8.20674e-29
      306.821  8.49630e-29
      307.479  8.82333e-29
      308.138  9.15130e-29
      308.800  9.46784e-29
      309.462  9.80542e-29
      310.126  1.01835e-28
      310.792  1.04820e-28
      311.458  1.08362e-28
      312.127  1.12211e-28
      312.796  1.15765e-28
      313.468  1.19378e-28
      314.140  1.23496e-28
      314.814  1.26995e-28
      315.490  1.30372e-28
      316.167  1.34592e-28
      316.845  1.38196e-28
      317.525  1.41934e-28
      318.206  1.45631e-28
      318.889  1.49547e-28
      319.573  1.52837e-28
      320.259  1.56265e-28
      320.946  1.60072e-28
      321.635  1.63373e-28
      322.325  1.66833e-28
      323.016  1.70294e-28
      323.709  1.73096e-28
      324.404  1.75683e-28
      325.100  1.78774e-28
      325.797  1.81269e-28
      326.497  1.83645e-28
      327.197  1.85737e-28
      327.899  1.87817e-28
      328.603  1.89150e-28
      329.307  1.90323e-28
      330.014  1.91549e-28
      330.722  1.92203e-28
      331.432  1.92497e-28
      332.143  1.92589e-28
      332.856  1.92274e-28
      333.570  1.91288e-28
      334.285  1.90189e-28
      335.003  1.88757e-28
      335.721  1.86688e-28
      336.442  1.84207e-28
      337.164  1.81512e-28
      337.887  1.78340e-28
      338.612  1.74535e-28
      339.339  1.70458e-28
      340.067  1.66248e-28
      340.796  1.61502e-28
      341.527  1.56483e-28
      342.260  1.51368e-28
      342.995  1.45853e-28
      343.731  1.40165e-28
      344.468  1.34571e-28
      345.207  1.28913e-28
      345.948  1.22423e-28
      346.690  1.17258e-28
      347.434  1.12171e-28
      348.179  1.07058e-28
      348.927  1.02118e-28
      349.676  9.76542e-29
      350.426  9.36384e-29
      351.177  9.00592e-29
      351.931  8.69637e-29
      352.686  8.44372e-29
      353.443  8.24190e-29
      354.201  8.09299e-29
      354.961  7.99202e-29
      355.723  7.93867e-29
      356.486  7.93024e-29
      357.251  7.96068e-29
      358.017  8.02274e-29
      358.785  8.11064e-29
      359.555  8.22627e-29
      360.327  8.36232e-29
      361.100  8.49804e-29
      361.875  8.64852e-29
      362.651  8.80414e-29
      363.429  8.96111e-29
      364.209  9.11163e-29
      364.991  9.26383e-29
      365.773  9.42206e-29
      366.559  9.55571e-29
      367.345  9.68324e-29
      368.133  9.81032e-29
      368.923  9.93104e-29
      369.715  1.00321e-28
      370.508  1.01177e-28
      371.303  1.02085e-28
      372.100  1.02831e-28
      372.898  1.03289e-28
      373.698  1.03703e-28
      374.500  1.03922e-28
      375.303  1.04146e-28
      376.108  1.03971e-28
      376.916  1.03738e-28
      377.724  1.03533e-28
      378.535  1.03042e-28
      379.347  1.02195e-28
      380.161  1.01359e-28
      380.976  1.00402e-28
      381.794  9.94007e-29
      382.613  9.78806e-29
      383.434  9.65821e-29
      384.257  9.52521e-29
      385.081  9.37877e-29
      385.907  9.19334e-29
      386.735  9.03074e-29
      387.565  8.86275e-29
      388.397  8.68236e-29
      389.230  8.49910e-29
      390.065  8.34390e-29
      390.902  8.19681e-29
      391.741  8.04188e-29
      392.581  7.87643e-29
      393.424  7.74080e-29
      394.268  7.62330e-29
      395.114  7.50621e-29
      395.962  7.38477e-29
      396.811  7.29477e-29
      397.663  7.22773e-29
      398.516  7.14869e-29
      399.371  7.06060e-29
      400.228  6.98231e-29
      401.087  6.91772e-29
      401.947  6.84629e-29
      402.809  6.75619e-29
      403.674  6.66899e-29
      404.540  6.61182e-29
      405.408  6.52227e-29
      406.278  6.40984e-29
      407.150  6.30874e-29
      408.023  6.19704e-29
      408.898  6.07055e-29
      409.776  5.93208e-29
      410.655  5.79283e-29
      411.536  5.66406e-29
      412.419  5.53526e-29
      413.304  5.37899e-29
      414.191  5.21039e-29
      415.080  5.05193e-29
      415.970  4.89865e-29
      416.862  4.73256e-29
      417.757  4.55934e-29
      418.653  4.41401e-29
      419.551  4.26400e-29
      420.452  4.10264e-29
      421.354  3.93073e-29
      422.258  3.77767e-29
      423.164  3.61678e-29
      424.072  3.46259e-29
      424.982  3.27867e-29
      425.893  3.12616e-29
      426.807  2.98645e-29
      427.723  2.83229e-29
      428.641  2.66894e-29
      429.561  2.49684e-29
      430.482  2.34016e-29
      431.406  2.19501e-29
      432.332  2.04143e-29
      433.259  1.87046e-29
      434.189  1.72984e-29
      435.121  1.60681e-29
      436.054  1.47116e-29
      436.990  1.32498e-29
      437.927  1.19975e-29
      438.867  1.08088e-29
      439.809  9.71175e-30
      440.752  8.60655e-30
      441.698  7.51263e-30
      442.645  6.60553e-30
      443.595  5.89509e-30
      444.547  5.17839e-30
      445.501  4.35270e-30
      446.457  3.59034e-30
      447.415  3.05282e-30
      448.375  2.52603e-30
      449.337  2.07587e-30
      450.301  1.69645e-30
      451.267  1.27564e-30
      452.235  1.04119e-30
      453.206  9.41908e-31
      454.178  6.44262e-31
      455.153  4.33739e-31
      456.129  3.84182e-31
      457.108  2.51031e-31
      458.088  1.66963e-31
      459.071  1.17683e-31
      460.056  1.00138e-31
      461.043  6.11601e-32
      462.032  3.73626e-33
      463.024 -2.66336e-32
      464.018  2.77541e-33
      465.013 -2.21761e-32
      466.011 -4.69693e-32
      467.011 -5.13104e-32
      468.013 -1.11295e-31
      469.017  2.38654e-32
      470.023 -3.36748e-32
      471.032 -1.74940e-32
      472.042 -5.63894e-33
      473.055 -3.73705e-32
      474.070 -3.33507e-32
      475.087 -2.04490e-32
      476.107 -5.13870e-32
      477.128 -7.20665e-32
      478.152 -3.26284e-32
      479.178 -1.48707e-32
      480.206 -1.98695e-32
      481.236 -4.18221e-32
      482.269 -2.63603e-32
      483.304 -2.33825e-32
      484.341 -4.37104e-32
      485.380 -1.92660e-32
      486.421  3.64635e-32
      487.465  7.05209e-33
      488.510  1.31610e-32
      489.559  2.79701e-32
      490.610  2.15299e-32
      491.662  1.92939e-32
      492.717  5.11832e-32
      493.774  6.78595e-32
      494.833  4.91670e-32
      495.895  7.74781e-32
      496.959  8.28954e-32
      498.025  8.12596e-32
      499.094  1.13248e-31
      500.165  1.04112e-31
      501.238  1.09265e-31
      502.314  1.63616e-31
      503.392  1.57237e-31
      504.471  1.43760e-31
      505.554  1.85440e-31
      506.639  1.86753e-31
      507.726  1.83883e-31
      508.815  2.06742e-31
      509.907  2.54010e-31
      511.001  2.35848e-31
      512.097  2.52246e-31
      513.196  2.76604e-31
      514.297  2.78426e-31
      515.400  3.04551e-31
      516.507  3.19990e-31
      517.615  3.11542e-31
      518.725  3.32573e-31
      519.838  3.76065e-31
      520.954  3.60447e-31
      522.071  3.77232e-31
      523.191  3.90203e-31
      524.314  4.02910e-31
      525.439  3.92859e-31
      526.566  4.25347e-31
      527.696  4.46095e-31
      528.829  4.50404e-31
      529.963  4.52184e-31
      531.100  4.54723e-31
      532.240  4.51222e-31
      533.382  4.61424e-31
      534.526  4.63814e-31
      535.673  4.87188e-31
      536.822  4.89671e-31
      537.974  4.90610e-31
      539.129  4.92640e-31
      540.285  4.84307e-31
      541.444  4.93630e-31
      542.606  4.91504e-31
      543.770  4.95922e-31
      544.937  4.94942e-31
      546.107  4.96138e-31
      547.279  3.80848e-31
      548.453  5.03375e-31
      549.629  4.90484e-31
      550.809  4.79786e-31
      551.990  4.69431e-31
      553.174  4.76307e-31
      554.362  4.55678e-31
      555.551  4.53278e-31
      556.743  4.51171e-31
      557.937  4.59449e-31
      559.135  4.46263e-31
      560.334  4.22762e-31
      561.537  4.36427e-31
      562.742  4.30175e-31
      563.949  4.09455e-31
      565.159  4.09189e-31
      566.371  3.98328e-31
      567.586  3.93339e-31
      568.805  3.69535e-31
      570.025  3.65747e-31
      571.248  3.68977e-31
      572.474  3.52510e-31
      573.702  3.43943e-31
      574.933  3.35439e-31
      576.166  3.28685e-31
      577.403  3.28319e-31
      578.641  3.03126e-31
      579.883  3.06034e-31
      581.127  2.99848e-31
      582.374  2.79970e-31
      583.624  2.67259e-31
      584.876  2.79127e-31
      586.131  2.71049e-31
      587.388  2.41430e-31
      588.649  2.35277e-31
      589.912  2.37274e-31
      591.178  2.35150e-31
      592.446  2.13445e-31
      593.717  2.03503e-31
      594.991  1.85117e-31
      596.268  1.96990e-31
      597.547  1.90531e-31
      598.829  1.75807e-31
      600.114  1.75899e-31
      601.402  1.63080e-31
      602.692  1.60960e-31
      603.985  1.54164e-31
      605.281  1.57332e-31
      606.580  1.34312e-31
      607.881  1.49431e-31
      609.185  1.35145e-31
      610.493  1.20658e-31
      611.802  1.13500e-31
      613.115  1.08841e-31
      614.431  1.10174e-31
      615.749  1.14439e-31
      617.070  9.71109e-32
      618.394  9.51266e-32
      619.721  8.36880e-32
      621.050  8.34972e-32
      622.383  7.99590e-32
      623.719  8.32881e-32
      625.057  7.56244e-32
      626.398  8.02251e-32
      627.742  7.19114e-32
      629.089  5.55586e-32
      630.438  5.45003e-32
      631.791  4.95338e-32
      633.147  4.16389e-32
      634.505  4.19434e-32
      635.867  5.68204e-32
      637.231  4.73658e-32
      638.598  3.72972e-32
      639.969  3.13187e-32
      641.342  3.13668e-32
      642.718  2.41710e-32
      644.097  1.93998e-32
      645.479  1.89235e-32
      646.863  3.00069e-32
      648.252  1.17458e-32
      649.643  7.68681e-32
      651.036  7.96605e-32
      652.433  8.98318e-32
      653.833  7.99737e-32
      655.236  6.47784e-32
      656.642  6.42298e-32
      658.051  8.01775e-32
      659.462  8.55300e-32
      660.878  7.39690e-32
      662.295  6.88401e-32
      663.717  5.96557e-32
      665.141  6.00064e-32
      666.568  5.28672e-32
      667.998  4.79354e-32
      669.431  6.89464e-32
      670.868  7.27770e-32
      672.308  7.39051e-32
      673.750  6.07904e-32
      675.195  5.63412e-32
      676.644  5.22764e-32
      678.096  4.15993e-32
      679.550  4.45648e-32
      681.009  5.34132e-32
      682.470  5.75572e-32
      683.934  5.79430e-32
      685.402  5.05395e-32
      686.873  4.61482e-32
      688.346  5.16064e-32
      689.823  4.99282e-32
      691.303  5.05164e-32
      692.786  4.85282e-32
      694.272  5.30789e-32
      695.762  5.51888e-32
      697.255  5.54388e-32
      698.751  5.39941e-32
      700.251  4.97199e-32
      701.753  4.69610e-32
      703.259  4.19503e-32
      704.768  4.71289e-32
      706.280  4.90777e-32
      707.795  4.32697e-32
      709.314  4.46364e-32
      710.836  5.07114e-32
      712.361  5.00937e-32
      713.889  3.51243e-32
      715.421  3.46647e-32
      716.956  4.25557e-32
      718.494  4.53005e-32
      720.036  4.06027e-32
      721.581  4.49463e-32
      723.129  4.73436e-32
      724.681  5.28977e-32
      726.236  5.06287e-32
      727.794  3.84292e-32
      729.356  3.64536e-32
      730.920  4.42713e-32
      732.488  4.38388e-32
      734.060  3.65186e-32
      735.635  4.16874e-32
      737.213  4.89249e-32
      738.795  4.56025e-32
      740.381  4.09189e-32
      741.969  4.62970e-32
      743.561  4.49718e-32
      745.157  3.53691e-32
      746.755  3.73120e-32
      748.357  4.29560e-32
      749.963  4.34661e-32
      751.572  4.25234e-32
      753.185  4.08375e-32
      754.801  4.10098e-32
      756.421  3.97801e-32
      758.043  4.06976e-32
      759.670  4.71123e-32
      761.300  5.01435e-32
      762.933  4.20587e-32
      764.570  4.29824e-32
      766.211  4.27051e-32
      767.855  5.14621e-32
      769.502  7.36922e-33
      771.154 -2.51341e-32
      772.808 -1.90593e-32
      774.466 -1.93275e-32
      776.128 -1.30758e-32
      777.793 -8.32033e-33
      779.461 -1.44697e-32
      781.134 -1.95593e-32
      782.811 -1.62684e-32
      784.490 -1.67180e-32
      786.173 -1.77954e-32
      787.860 -1.76421e-32
      789.550 -1.79021e-32
      791.244 -1.68886e-32
      792.942 -1.69502e-32
      794.643 -1.40961e-32
      796.349 -3.12812e-32
      798.058 -4.04898e-32
      799.770 -3.36090e-32
      801.485 -3.78270e-32
      803.205 -3.71869e-32
      804.929 -3.91662e-32
      806.655 -3.95772e-32
      808.386 -4.83004e-32
      810.121 -5.39952e-32
      811.859 -5.39670e-32
      813.601 -6.39674e-32
      815.347 -7.04105e-32
      817.096 -8.14034e-32
      818.849 -7.85726e-32
      820.606 -6.30413e-32
      822.367 -8.35850e-32
      824.131 -8.47346e-32
      825.900 -8.76008e-32
      827.672 -9.70686e-32
      829.448 -1.17579e-31
      831.228 -1.10195e-31
      833.011 -1.09613e-31
      834.798 -1.16206e-31
      836.589 -1.31327e-31
      838.384 -1.36204e-31
      840.183 -1.33563e-31
      841.986 -1.41692e-31
      843.793 -1.21364e-31
      845.603 -3.02736e-31
      847.417 -1.65667e-31
      849.236 -1.65409e-31
      851.057 -1.78917e-31
      852.883 -1.75774e-31
      854.713 -1.77288e-31
      856.547 -1.82853e-31
      858.385 -1.86681e-31
      860.227 -1.95544e-31
      862.073 -2.11341e-31
      863.922 -1.59448e-31
      865.776 -1.75324e-31
      867.634 -2.17068e-31
      869.495 -2.15321e-31
      871.361 -2.03444e-31
      873.230 -2.10396e-31
      875.104 -2.38303e-31
      876.982 -1.98487e-31
      878.864 -1.83455e-31
      880.749 -1.76122e-31
      882.638 -1.73391e-31
      884.533 -1.87475e-31
      886.430 -2.06404e-31
      888.332 -2.11910e-31
      890.238 -2.26832e-31
      892.149 -2.22198e-31
      894.063 -2.32358e-31
      895.981 -2.49572e-31
      897.904 -2.54865e-31
      899.830 -2.51026e-31
      901.760 -2.50864e-31
      903.695 -2.58383e-31
      905.634 -2.57050e-31
      907.578 -2.78730e-31
      909.525 -1.85576e-31
      911.477 -3.85276e-31
      913.432 -2.40331e-31
      915.392 -2.10463e-31
      917.356 -2.23321e-31
      919.324 -1.59102e-31
      921.297 -1.66517e-31
      923.273 -1.47251e-31
      925.255 -9.45244e-32
      927.240 -4.12828e-32
      929.230 -5.31503e-32
      931.223  3.57097e-32
      933.221  6.91557e-32
      935.223  1.48949e-31
      937.230  1.53404e-31
      939.240  2.55201e-31
      941.256  3.44789e-31
      943.276  4.53911e-31
      945.300  5.29463e-31
      947.328  6.47867e-31
      949.361  7.32649e-31
      951.397  8.68953e-31
      953.439  9.88039e-31
      955.484  1.10565e-30
      957.534  1.24294e-30
      959.589  1.30060e-30
      961.648  1.46596e-30
      963.711  1.57816e-30
      965.779  1.72002e-30
      967.852  1.87715e-30
      969.928  1.96965e-30
      972.008  2.16018e-30
      974.095  2.34671e-30
      976.184  2.56417e-30
      978.279  2.71392e-30
      980.378  2.86507e-30
      982.482  3.16170e-30
      984.589  3.36981e-30
      986.702  3.60874e-30
      988.819  3.84644e-30
      990.940  4.09852e-30
      993.067  4.36681e-30
      995.198  4.63642e-30
      997.333  4.92081e-30
      999.473  5.24723e-30
      1001.62  5.57954e-30
      1003.77  5.89773e-30
      1005.92  6.25342e-30
      1008.08  6.62886e-30
      1010.24  7.01158e-30
      1012.41  7.41154e-30
      1014.58  7.87113e-30
      1016.76  8.24087e-30
      1018.94  8.73024e-30
      1021.13  9.24242e-30
      1023.32  9.71919e-30
      1025.51  1.03208e-29
      1027.71  1.08537e-29
      1029.92  1.13972e-29
      1032.13  1.20307e-29
      1034.34  1.26716e-29
      1036.56  1.33417e-29
      1038.79  1.40587e-29
      1041.01  1.48160e-29
      1043.25  1.56236e-29
      1045.49  1.64370e-29
      1047.73  1.73037e-29
      1049.98  1.81916e-29
      1052.23  1.91547e-29
      1054.49  2.01559e-29
      1056.75  2.12203e-29
      1059.02  2.22847e-29
      1061.29  2.34328e-29
      1063.57  2.46032e-29
      1065.85  2.58544e-29
      1068.14  2.71647e-29
      1070.43  2.85432e-29
      1072.72  2.99576e-29
      1075.03  3.14406e-29
      1077.33  3.30237e-29
      1079.64  3.46763e-29
      1081.96  3.63614e-29
      1084.28  3.81457e-29
      1086.61  4.00524e-29
      1088.94  4.20190e-29
      1091.28  4.40403e-29
      1093.62  4.61553e-29
      1095.97  4.83990e-29
      1098.32  5.07211e-29
      1100.67  5.31420e-29
      1103.04  5.56749e-29
      1105.40  5.83033e-29
      1107.77  6.10356e-29
      1110.15  6.38998e-29
      1112.53  6.69242e-29
      1114.92  7.00561e-29
      1117.31  7.33115e-29
      1119.71  7.67072e-29
      1122.11  8.02260e-29
      1124.52  8.39058e-29
      1126.93  8.77175e-29
      1129.35  9.16803e-29
      1131.77  9.57770e-29
      1134.20  1.00053e-28
      1136.63  1.04469e-28
      1139.07  1.09048e-28
      1141.52  1.13815e-28
      1143.97  1.18749e-28
      1146.42  1.23861e-28
      1148.88  1.29149e-28
      1151.35  1.34680e-28
      1153.82  1.40384e-28
      1156.29  1.46297e-28
      1158.77  1.52418e-28
      1161.26  1.58770e-28
      1163.75  1.65315e-28
      1166.25  1.72097e-28
      1168.75  1.79083e-28
      1171.26  1.86319e-28
      1173.77  1.93804e-28
      1176.29  2.01367e-28
      1178.81  2.09315e-28
      1181.34  2.17547e-28
      1183.88  2.26009e-28
      1186.42  2.34724e-28
      1188.96  2.43718e-28
      1191.51  2.52960e-28
      1194.07  2.62457e-28
      1196.63  2.72249e-28
      1199.20  2.82314e-28
      1201.77  2.92638e-28
      1204.35  3.03257e-28
      1206.94  3.14157e-28
      1209.52  3.25322e-28
      1212.12  3.36774e-28
      1214.72  3.48509e-28
      1217.33  3.60466e-28
      1219.94  3.72754e-28
